Month,StTime,FinTime,Consumption
3,840,854,0.02
3,855,869,0.02
3,870,884,0.02
3,885,899,0.02
3,900,914,0.01
3,915,929,0.01
3,930,944,0.01
3,945,959,0.01
3,960,974,0.02
3,975,989,0.02
3,990,1004,0.02
3,1005,1019,0.02
3,1020,1034,0.01
3,1035,1049,0.01
3,1050,1064,0.01
3,1065,1079,0.01
3,1080,1094,0.05
3,1095,1109,0.05
3,1110,1124,0.05
3,1125,1139,0.05
3,1140,1154,0.2
3,1155,1169,0.2
3,1170,1184,0.2
3,1185,1199,0.2
3,1200,1214,1.53
3,1215,1229,1.53
3,1230,1244,1.53
3,1245,1259,1.53
3,1260,1274,0.84
3,1275,1289,0.84
3,1290,1304,0.84
3,1305,1319,0.84
3,1320,1334,0.09
3,1335,1349,0.09
3,1350,1364,0.09
3,1365,1379,0.09
3,1380,1394,0.1
3,1395,1409,0.1
3,1410,1424,0.1
3,1425,1439,0.1
3,0,14,0.07
3,15,29,0.07
3,30,44,0.07
3,45,59,0.07
3,60,74,0.03
3,75,89,0.03
3,90,104,0.03
3,105,119,0.03
3,120,134,0.04
3,135,149,0.04
3,150,164,0.04
3,165,179,0.04
3,180,194,0.03
3,195,209,0.03
3,210,224,0.03
3,225,239,0.03
3,240,254,0.04
3,255,269,0.04
3,270,284,0.04
3,285,299,0.04
3,300,314,0.03
3,315,329,0.03
3,330,344,0.03
3,345,359,0.03
3,360,374,0.06
3,375,389,0.06
3,390,404,0.06
3,405,419,0.06
3,420,434,0.03
3,435,449,0.03
3,450,464,0.03
3,465,479,0.03
3,480,494,1.82
3,495,509,1.82
3,510,524,1.82
3,525,539,1.82
3,540,554,0.13
3,555,569,0.13
3,570,584,0.13
3,585,599,0.13
3,600,614,0.04
3,615,629,0.04
3,630,644,0.04
3,645,659,0.04
3,660,674,0.01
3,675,689,0.01
3,690,704,0.01
3,705,719,0.01
3,720,734,0.02
3,735,749,0.02
3,750,764,0.02
3,765,779,0.02
3,780,794,0.02
3,795,809,0.02
3,810,824,0.02
3,825,839,0.02
3,840,854,0.02
3,855,869,0.02
3,870,884,0.02
3,885,899,0.02
3,900,914,0.02
3,915,929,0.02
3,930,944,0.02
3,945,959,0.02
3,960,974,0.02
3,975,989,0.02
3,990,1004,0.02
3,1005,1019,0.02
3,1020,1034,0.03
3,1035,1049,0.03
3,1050,1064,0.03
3,1065,1079,0.03
3,1080,1094,0.05
3,1095,1109,0.05
3,1110,1124,0.05
3,1125,1139,0.05
3,1140,1154,1.16
3,1155,1169,1.16
3,1170,1184,1.16
3,1185,1199,1.16
3,1200,1214,0.38
3,1215,1229,0.38
3,1230,1244,0.38
3,1245,1259,0.38
3,1260,1274,0.08
3,1275,1289,0.08
3,1290,1304,0.08
3,1305,1319,0.08
3,1320,1334,0.07
3,1335,1349,0.07
3,1350,1364,0.07
3,1365,1379,0.07
3,1380,1394,0.08
3,1395,1409,0.08
3,1410,1424,0.08
3,1425,1439,0.08
3,0,14,0.06
3,15,29,0.06
3,30,44,0.06
3,45,59,0.06
3,60,74,0.08
3,75,89,0.08
3,90,104,0.08
3,105,119,0.08
3,120,134,0.05
3,135,149,0.05
3,150,164,0.05
3,165,179,0.05
3,180,194,0.02
3,195,209,0.02
3,210,224,0.02
3,225,239,0.02
3,240,254,0.03
3,255,269,0.03
3,270,284,0.03
3,285,299,0.03
3,300,314,0.02
3,315,329,0.02
3,330,344,0.02
3,345,359,0.02
3,360,374,0.03
3,375,389,0.03
3,390,404,0.03
3,405,419,0.03
3,420,434,0.39
3,435,449,0.39
3,450,464,0.39
3,465,479,0.39
3,480,494,0.33
3,495,509,0.33
3,510,524,0.33
3,525,539,0.33
3,540,554,0.07
3,555,569,0.07
3,570,584,0.07
3,585,599,0.07
3,600,614,0.01
3,615,629,0.01
3,630,644,0.01
3,645,659,0.01
3,660,674,0.01
3,675,689,0.01
3,690,704,0.01
3,705,719,0.01
3,720,734,0.01
3,735,749,0.01
3,750,764,0.01
3,765,779,0.01
3,780,794,0.01
3,795,809,0.01
3,810,824,0.01
3,825,839,0.01
3,840,854,0.01
3,855,869,0.01
3,870,884,0.01
3,885,899,0.01
3,900,914,0.01
3,915,929,0.01
3,930,944,0.01
3,945,959,0.01
3,960,974,0.01
3,975,989,0.01
3,990,1004,0.01
3,1005,1019,0.01
3,1020,1034,0.01
3,1035,1049,0.01
3,1050,1064,0.01
3,1065,1079,0.01
3,1080,1094,0.01
3,1095,1109,0.01
3,1110,1124,0.01
3,1125,1139,0.01
3,1140,1154,0.1
3,1155,1169,0.1
3,1170,1184,0.1
3,1185,1199,0.1
3,1200,1214,0.14
3,1215,1229,0.14
3,1230,1244,0.14
3,1245,1259,0.14
3,1260,1274,0.06
3,1275,1289,0.06
3,1290,1304,0.06
3,1305,1319,0.06
3,1320,1334,0.02
3,1335,1349,0.02
3,1350,1364,0.02
3,1365,1379,0.02
3,1380,1394,0.03
3,1395,1409,0.03
3,1410,1424,0.03
3,1425,1439,0.03
3,0,14,0.02
3,15,29,0.02
3,30,44,0.02
3,45,59,0.02
3,60,74,0.03
3,75,89,0.03
3,90,104,0.03
3,105,119,0.03
3,120,134,0.02
3,135,149,0.02
3,150,164,0.02
3,165,179,0.02
3,180,194,0.03
3,195,209,0.03
3,210,224,0.03
3,225,239,0.03
3,240,254,0.03
3,255,269,0.03
3,270,284,0.03
3,285,299,0.03
3,300,314,0.02
3,315,329,0.02
3,330,344,0.02
3,345,359,0.02
3,360,374,0.03
3,375,389,0.03
3,390,404,0.03
3,405,419,0.03
3,420,434,0.17
3,435,449,0.17
3,450,464,0.17
3,465,479,0.17
3,480,494,0.38
3,495,509,0.38
3,510,524,0.38
3,525,539,0.38
3,540,554,0.07
3,555,569,0.07
3,570,584,0.07
3,585,599,0.07
3,600,614,0.02
3,615,629,0.02
3,630,644,0.02
3,645,659,0.02
3,660,674,0.02
3,675,689,0.02
3,690,704,0.02
3,705,719,0.02
3,720,734,0.02
3,735,749,0.02
3,750,764,0.02
3,765,779,0.02
3,780,794,0.02
3,795,809,0.02
3,810,824,0.02
3,825,839,0.02
3,840,854,0.01
3,855,869,0.01
3,870,884,0.01
3,885,899,0.01
3,900,914,0.02
3,915,929,0.02
3,930,944,0.02
3,945,959,0.02
3,960,974,0.02
3,975,989,0.02
3,990,1004,0.02
3,1005,1019,0.02
3,1020,1034,0.02
3,1035,1049,0.02
3,1050,1064,0.02
3,1065,1079,0.02
3,1080,1094,0.02
3,1095,1109,0.02
3,1110,1124,0.02
3,1125,1139,0.02
3,1140,1154,0.04
3,1155,1169,0.04
3,1170,1184,0.04
3,1185,1199,0.04
3,1200,1214,0.09
3,1215,1229,0.09
3,1230,1244,0.09
3,1245,1259,0.09
3,1260,1274,0.07
3,1275,1289,0.07
3,1290,1304,0.07
3,1305,1319,0.07
3,1320,1334,0.07
3,1335,1349,0.07
3,1350,1364,0.07
3,1365,1379,0.07
3,1380,1394,0.07
3,1395,1409,0.07
3,1410,1424,0.07
3,1425,1439,0.07
3,0,14,0.06
3,15,29,0.06
3,30,44,0.06
3,45,59,0.06
3,60,74,0.03
3,75,89,0.03
3,90,104,0.03
3,105,119,0.03
3,120,134,0.02
3,135,149,0.02
3,150,164,0.02
3,165,179,0.02
3,180,194,0.03
3,195,209,0.03
3,210,224,0.03
3,225,239,0.03
3,240,254,0.03
3,255,269,0.03
3,270,284,0.03
3,285,299,0.03
3,300,314,0.02
3,315,329,0.02
3,330,344,0.02
3,345,359,0.02
3,360,374,0.03
3,375,389,0.03
3,390,404,0.03
3,405,419,0.03
3,420,434,0.03
3,435,449,0.03
3,450,464,0.03
3,465,479,0.03
3,480,494,0.09
3,495,509,0.09
3,510,524,0.09
3,525,539,0.09
3,540,554,0.19
3,555,569,0.19
3,570,584,0.19
3,585,599,0.19
3,600,614,0.04
3,615,629,0.04
3,630,644,0.04
3,645,659,0.04
3,660,674,0.04
3,675,689,0.04
3,690,704,0.04
3,705,719,0.04
3,720,734,0.01
3,735,749,0.01
3,750,764,0.01
3,765,779,0.01
3,780,794,0.03
3,795,809,0.03
3,810,824,0.03
3,825,839,0.03
3,840,854,0.03
3,855,869,0.03
3,870,884,0.03
3,885,899,0.03
3,900,914,0.02
3,915,929,0.02
3,930,944,0.02
3,945,959,0.02
3,960,974,0.02
3,975,989,0.02
3,990,1004,0.02
3,1005,1019,0.02
3,1020,1034,0.01
3,1035,1049,0.01
3,1050,1064,0.01
3,1065,1079,0.01
3,1080,1094,0.04
3,1095,1109,0.04
3,1110,1124,0.04
3,1125,1139,0.04
3,1140,1154,0.09
3,1155,1169,0.09
3,1170,1184,0.09
3,1185,1199,0.09
3,1200,1214,0.13
3,1215,1229,0.13
3,1230,1244,0.13
3,1245,1259,0.13
3,1260,1274,0.11
3,1275,1289,0.11
3,1290,1304,0.11
3,1305,1319,0.11
3,1320,1334,0.11
3,1335,1349,0.11
3,1350,1364,0.11
3,1365,1379,0.11
3,1380,1394,0.1
3,1395,1409,0.1
3,1410,1424,0.1
3,1425,1439,0.1
3,0,14,0.08
3,15,29,0.08
3,30,44,0.08
3,45,59,0.08
3,60,74,0.09
3,75,89,0.09
3,90,104,0.09
3,105,119,0.09
3,180,194,0.08
3,195,209,0.08
3,210,224,0.08
3,225,239,0.08
3,240,254,0.02
3,255,269,0.02
3,270,284,0.02
3,285,299,0.02
3,300,314,0.02
3,315,329,0.02
3,330,344,0.02
3,345,359,0.02
3,360,374,0.03
3,375,389,0.03
3,390,404,0.03
3,405,419,0.03
3,420,434,0.02
3,435,449,0.02
3,450,464,0.02
3,465,479,0.02
3,480,494,0.03
3,495,509,0.03
3,510,524,0.03
3,525,539,0.03
3,540,554,0.13
3,555,569,0.13
3,570,584,0.13
3,585,599,0.13
3,600,614,0.13
3,615,629,0.13
3,630,644,0.13
3,645,659,0.13
3,660,674,0.09
3,675,689,0.09
3,690,704,0.09
3,705,719,0.09
3,720,734,0.3
3,735,749,0.3
3,750,764,0.3
3,765,779,0.3
3,780,794,0.15
3,795,809,0.15
3,810,824,0.15
3,825,839,0.15
3,840,854,0.05
3,855,869,0.05
3,870,884,0.05
3,885,899,0.05
3,900,914,0.05
3,915,929,0.05
3,930,944,0.05
3,945,959,0.05
3,960,974,0.05
3,975,989,0.05
3,990,1004,0.05
3,1005,1019,0.05
3,1020,1034,0.07
3,1035,1049,0.07
3,1050,1064,0.07
3,1065,1079,0.07
3,1080,1094,0.05
3,1095,1109,0.05
3,1110,1124,0.05
3,1125,1139,0.05
3,1140,1154,0.09
3,1155,1169,0.09
3,1170,1184,0.09
3,1185,1199,0.09
3,1200,1214,0.08
3,1215,1229,0.08
3,1230,1244,0.08
3,1245,1259,0.08
3,1260,1274,0.27
3,1275,1289,0.27
3,1290,1304,0.27
3,1305,1319,0.27
3,1320,1334,0.12
3,1335,1349,0.12
3,1350,1364,0.12
3,1365,1379,0.12
3,1380,1394,0.09
3,1395,1409,0.09
3,1410,1424,0.09
3,1425,1439,0.09
3,0,14,0.07
3,15,29,0.07
3,30,44,0.07
3,45,59,0.07
3,60,74,0.04
3,75,89,0.04
3,90,104,0.04
3,105,119,0.04
3,120,134,0.02
3,135,149,0.02
3,150,164,0.02
3,165,179,0.02
3,180,194,0.03
3,195,209,0.03
3,210,224,0.03
3,225,239,0.03
3,240,254,0.02
3,255,269,0.02
3,270,284,0.02
3,285,299,0.02
3,300,314,0.03
3,315,329,0.03
3,330,344,0.03
3,345,359,0.03
3,360,374,0.02
3,375,389,0.02
3,390,404,0.02
3,405,419,0.02
3,420,434,0.18
3,435,449,0.18
3,450,464,0.18
3,465,479,0.18
3,480,494,0.16
3,495,509,0.16
3,510,524,0.16
3,525,539,0.16
3,540,554,0.06
3,555,569,0.06
3,570,584,0.06
3,585,599,0.06
3,600,614,0.02
3,615,629,0.02
3,630,644,0.02
3,645,659,0.02
3,660,674,0.02
3,675,689,0.02
3,690,704,0.02
3,705,719,0.02
3,720,734,0.02
3,735,749,0.02
3,750,764,0.02
3,765,779,0.02
3,780,794,0.01
3,795,809,0.01
3,810,824,0.01
3,825,839,0.01
3,840,854,0.03
3,855,869,0.03
3,870,884,0.03
3,885,899,0.03
3,900,914,0.01
3,915,929,0.01
3,930,944,0.01
3,945,959,0.01
3,960,974,0.03
3,975,989,0.03
3,990,1004,0.03
3,1005,1019,0.03
3,1020,1034,0.01
3,1035,1049,0.01
3,1050,1064,0.01
3,1065,1079,0.01
3,1080,1094,0.29
3,1095,1109,0.29
3,1110,1124,0.29
3,1125,1139,0.29
3,1140,1154,0.27
3,1155,1169,0.27
3,1170,1184,0.27
3,1185,1199,0.27
3,1200,1214,0.2
3,1215,1229,0.2
3,1230,1244,0.2
3,1245,1259,0.2
3,1260,1274,0.16
3,1275,1289,0.16
3,1290,1304,0.16
3,1305,1319,0.16
3,1320,1334,0.07
3,1335,1349,0.07
3,1350,1364,0.07
3,1365,1379,0.07
3,1380,1394,0.08
3,1395,1409,0.08
3,1410,1424,0.08
3,1425,1439,0.08
3,0,14,0.07
3,15,29,0.07
3,30,44,0.07
3,45,59,0.07
3,60,74,0.07
3,75,89,0.07
3,90,104,0.07
3,105,119,0.07
3,120,134,0.05
3,135,149,0.05
3,150,164,0.05
3,165,179,0.05
3,180,194,0.03
3,195,209,0.03
3,210,224,0.03
3,225,239,0.03
3,240,254,0.05
3,255,269,0.05
3,270,284,0.05
3,285,299,0.05
3,300,314,0.03
3,315,329,0.03
3,330,344,0.03
3,345,359,0.03
3,360,374,0.09
3,375,389,0.09
3,390,404,0.09
3,405,419,0.09
3,420,434,0.25
3,435,449,0.25
3,450,464,0.25
3,465,479,0.25
3,480,494,0.09
3,495,509,0.09
3,510,524,0.09
3,525,539,0.09
3,540,554,0.08
3,555,569,0.08
3,570,584,0.08
3,585,599,0.08
3,600,614,0.01
3,615,629,0.01
3,630,644,0.01
3,645,659,0.01
3,660,674,0.02
3,675,689,0.02
3,690,704,0.02
3,705,719,0.02
3,720,734,0.01
3,735,749,0.01
3,750,764,0.01
3,765,779,0.01
3,780,794,0.02
3,795,809,0.02
3,810,824,0.02
3,825,839,0.02
3,840,854,0.02
3,855,869,0.02
3,870,884,0.02
3,885,899,0.02
3,900,914,0.01
3,915,929,0.01
3,930,944,0.01
3,945,959,0.01
3,960,974,0.01
3,975,989,0.01
3,990,1004,0.01
3,1005,1019,0.01
3,1020,1034,0.02
3,1035,1049,0.02
3,1050,1064,0.02
3,1065,1079,0.02
3,1080,1094,0.01
3,1095,1109,0.01
3,1110,1124,0.01
3,1125,1139,0.01
3,1140,1154,0.27
3,1155,1169,0.27
3,1170,1184,0.27
3,1185,1199,0.27
3,1200,1214,0.24
3,1215,1229,0.24
3,1230,1244,0.24
3,1245,1259,0.24
3,1260,1274,0.12
3,1275,1289,0.12
3,1290,1304,0.12
3,1305,1319,0.12
3,1320,1334,0.07
3,1335,1349,0.07
3,1350,1364,0.07
3,1365,1379,0.07
3,1380,1394,0.09
3,1395,1409,0.09
3,1410,1424,0.09
3,1425,1439,0.09
3,0,14,0.1
3,15,29,0.1
3,30,44,0.1
3,45,59,0.1
3,60,74,0.07
3,75,89,0.07
3,90,104,0.07
3,105,119,0.07
3,120,134,0.06
3,135,149,0.06
3,150,164,0.06
3,165,179,0.06
3,180,194,0.07
3,195,209,0.07
3,210,224,0.07
3,225,239,0.07
3,240,254,0.07
3,255,269,0.07
3,270,284,0.07
3,285,299,0.07
3,300,314,0.05
3,315,329,0.05
3,330,344,0.05
3,345,359,0.05
3,360,374,0.07
3,375,389,0.07
3,390,404,0.07
3,405,419,0.07
3,420,434,0.13
3,435,449,0.13
3,450,464,0.13
3,465,479,0.13
3,480,494,0.34
3,495,509,0.34
3,510,524,0.34
3,525,539,0.34
3,540,554,0.04
3,555,569,0.04
3,570,584,0.04
3,585,599,0.04
3,600,614,0.01
3,615,629,0.01
3,630,644,0.01
3,645,659,0.01
3,660,674,0.03
3,675,689,0.03
3,690,704,0.03
3,705,719,0.03
3,720,734,0.01
3,735,749,0.01
3,750,764,0.01
3,765,779,0.01
3,780,794,0.02
3,795,809,0.02
3,810,824,0.02
3,825,839,0.02
3,840,854,0.02
3,855,869,0.02
3,870,884,0.02
3,885,899,0.02
3,900,914,0.01
3,915,929,0.01
3,930,944,0.01
3,945,959,0.01
3,960,974,0.03
3,975,989,0.03
3,990,1004,0.03
3,1005,1019,0.03
3,1020,1034,0.01
3,1035,1049,0.01
3,1050,1064,0.01
3,1065,1079,0.01
3,1080,1094,0.02
3,1095,1109,0.02
3,1110,1124,0.02
3,1125,1139,0.02
3,1140,1154,0.04
3,1155,1169,0.04
3,1170,1184,0.04
3,1185,1199,0.04
3,1200,1214,0.32
3,1215,1229,0.32
3,1230,1244,0.32
3,1245,1259,0.32
3,1260,1274,0.2
3,1275,1289,0.2
3,1290,1304,0.2
3,1305,1319,0.2
3,1320,1334,0.02
3,1335,1349,0.02
3,1350,1364,0.02
3,1365,1379,0.02
3,1380,1394,0.06
3,1395,1409,0.06
3,1410,1424,0.06
3,1425,1439,0.06
3,0,14,0.05
3,15,29,0.05
3,30,44,0.05
3,45,59,0.05
3,60,74,0.06
3,75,89,0.06
3,90,104,0.06
3,105,119,0.06
3,120,134,0.03
3,135,149,0.03
3,150,164,0.03
3,165,179,0.03
3,180,194,0.06
3,195,209,0.06
3,210,224,0.06
3,225,239,0.06
3,240,254,0.04
3,255,269,0.04
3,270,284,0.04
3,285,299,0.04
3,300,314,0.03
3,315,329,0.03
3,330,344,0.03
3,345,359,0.03
3,360,374,0.04
3,375,389,0.04
3,390,404,0.04
3,405,419,0.04
3,420,434,0.45
3,435,449,0.45
3,450,464,0.45
3,465,479,0.45
3,480,494,0.4
3,495,509,0.4
3,510,524,0.4
3,525,539,0.4
3,540,554,0.1
3,555,569,0.1
3,570,584,0.1
3,585,599,0.1
3,600,614,0.02
3,615,629,0.02
3,630,644,0.02
3,645,659,0.02
3,660,674,0.03
3,675,689,0.03
3,690,704,0.03
3,705,719,0.03
3,720,734,0.01
3,735,749,0.01
3,750,764,0.01
3,765,779,0.01
3,780,794,0.03
3,795,809,0.03
3,810,824,0.03
3,825,839,0.03
3,840,854,0.02
3,855,869,0.02
3,870,884,0.02
3,885,899,0.02
3,900,914,0.01
3,915,929,0.01
3,930,944,0.01
3,945,959,0.01
3,960,974,0.03
3,975,989,0.03
3,990,1004,0.03
3,1005,1019,0.03
3,1020,1034,0.01
3,1035,1049,0.01
3,1050,1064,0.01
3,1065,1079,0.01
3,1080,1094,0.04
3,1095,1109,0.04
3,1110,1124,0.04
3,1125,1139,0.04
3,1140,1154,0.03
3,1155,1169,0.03
3,1170,1184,0.03
3,1185,1199,0.03
3,1200,1214,0.25
3,1215,1229,0.25
3,1230,1244,0.25
3,1245,1259,0.25
3,1260,1274,0.22
3,1275,1289,0.22
3,1290,1304,0.22
3,1305,1319,0.22
3,1320,1334,0.08
3,1335,1349,0.08
3,1350,1364,0.08
3,1365,1379,0.08
3,1380,1394,0.05
3,1395,1409,0.05
3,1410,1424,0.05
3,1425,1439,0.05
3,0,14,0.03
3,15,29,0.03
3,30,44,0.03
3,45,59,0.03
3,60,74,0.03
3,75,89,0.03
3,90,104,0.03
3,105,119,0.03
3,120,134,0.01
3,135,149,0.01
3,150,164,0.01
3,165,179,0.01
3,180,194,0.03
3,195,209,0.03
3,210,224,0.03
3,225,239,0.03
3,240,254,0.01
3,255,269,0.01
3,270,284,0.01
3,285,299,0.01
3,300,314,0.02
3,315,329,0.02
3,330,344,0.02
3,345,359,0.02
3,360,374,0.02
3,375,389,0.02
3,390,404,0.02
3,405,419,0.02
3,420,434,0.43
3,435,449,0.43
3,450,464,0.43
3,465,479,0.43
3,480,494,0.33
3,495,509,0.33
3,510,524,0.33
3,525,539,0.33
3,540,554,0.06
3,555,569,0.06
3,570,584,0.06
3,585,599,0.06
3,600,614,0.02
3,615,629,0.02
3,630,644,0.02
3,645,659,0.02
3,660,674,0.01
3,675,689,0.01
3,690,704,0.01
3,705,719,0.01
3,720,734,0.02
3,735,749,0.02
3,750,764,0.02
3,765,779,0.02
3,780,794,0.01
3,795,809,0.01
3,810,824,0.01
3,825,839,0.01
3,840,854,0.02
3,855,869,0.02
3,870,884,0.02
3,885,899,0.02
3,900,914,0.01
3,915,929,0.01
3,930,944,0.01
3,945,959,0.01
3,960,974,0.02
3,975,989,0.02
3,990,1004,0.02
3,1005,1019,0.02
3,1020,1034,0.02
3,1035,1049,0.02
3,1050,1064,0.02
3,1065,1079,0.02
3,1080,1094,0.03
3,1095,1109,0.03
3,1110,1124,0.03
3,1125,1139,0.03
3,1140,1154,0.05
3,1155,1169,0.05
3,1170,1184,0.05
3,1185,1199,0.05
3,1200,1214,0.07
3,1215,1229,0.07
3,1230,1244,0.07
3,1245,1259,0.07
3,1260,1274,0.06
3,1275,1289,0.06
3,1290,1304,0.06
3,1305,1319,0.06
3,1320,1334,0.06
3,1335,1349,0.06
3,1350,1364,0.06
3,1365,1379,0.06
3,1380,1394,0.08
3,1395,1409,0.08
3,1410,1424,0.08
3,1425,1439,0.08
3,0,14,0.07
3,15,29,0.07
3,30,44,0.07
3,45,59,0.07
3,60,74,0.06
3,75,89,0.06
3,90,104,0.06
3,105,119,0.06
3,120,134,0.04
3,135,149,0.04
3,150,164,0.04
3,165,179,0.04
3,180,194,0.07
3,195,209,0.07
3,210,224,0.07
3,225,239,0.07
3,240,254,0.05
3,255,269,0.05
3,270,284,0.05
3,285,299,0.05
3,300,314,0.05
3,315,329,0.05
3,330,344,0.05
3,345,359,0.05
3,360,374,0.04
3,375,389,0.04
3,390,404,0.04
3,405,419,0.04
3,420,434,0.05
3,435,449,0.05
3,450,464,0.05
3,465,479,0.05
3,480,494,0.08
3,495,509,0.08
3,510,524,0.08
3,525,539,0.08
3,540,554,0.37
3,555,569,0.37
3,570,584,0.37
3,585,599,0.37
3,600,614,0.08
3,615,629,0.08
3,630,644,0.08
3,645,659,0.08
3,660,674,0.04
3,675,689,0.04
3,690,704,0.04
3,705,719,0.04
3,720,734,0.03
3,735,749,0.03
3,750,764,0.03
3,765,779,0.03
3,780,794,0.03
3,795,809,0.03
3,810,824,0.03
3,825,839,0.03
3,840,854,0.03
3,855,869,0.03
3,870,884,0.03
3,885,899,0.03
3,900,914,0.03
3,915,929,0.03
3,930,944,0.03
3,945,959,0.03
3,960,974,0.02
3,975,989,0.02
3,990,1004,0.02
3,1005,1019,0.02
3,1020,1034,0.03
3,1035,1049,0.03
3,1050,1064,0.03
3,1065,1079,0.03
3,1080,1094,0.09
3,1095,1109,0.09
3,1110,1124,0.09
3,1125,1139,0.09
3,1140,1154,0.07
3,1155,1169,0.07
3,1170,1184,0.07
3,1185,1199,0.07
3,1200,1214,0.18
3,1215,1229,0.18
3,1230,1244,0.18
3,1245,1259,0.18
3,1260,1274,0.14
3,1275,1289,0.14
3,1290,1304,0.14
3,1305,1319,0.14
3,1320,1334,0.07
3,1335,1349,0.07
3,1350,1364,0.07
3,1365,1379,0.07
3,1380,1394,0.09
3,1395,1409,0.09
3,1410,1424,0.09
3,1425,1439,0.09
3,0,14,0.02
3,15,29,0.02
3,30,44,0.02
3,45,59,0.02
3,60,74,0.03
3,75,89,0.03
3,90,104,0.03
3,105,119,0.03
3,120,134,0.01
3,135,149,0.01
3,150,164,0.01
3,165,179,0.01
3,180,194,0.02
3,195,209,0.02
3,210,224,0.02
3,225,239,0.02
3,240,254,0.01
3,255,269,0.01
3,270,284,0.01
3,285,299,0.01
3,300,314,0.02
3,315,329,0.02
3,330,344,0.02
3,345,359,0.02
3,360,374,0.02
3,375,389,0.02
3,390,404,0.02
3,405,419,0.02
3,420,434,0.02
3,435,449,0.02
3,450,464,0.02
3,465,479,0.02
3,480,494,0.02
3,495,509,0.02
3,510,524,0.02
3,525,539,0.02
3,540,554,0.08
3,555,569,0.08
3,570,584,0.08
3,585,599,0.08
3,600,614,0.28
3,615,629,0.28
3,630,644,0.28
3,645,659,0.28
3,660,674,0.45
3,675,689,0.45
3,690,704,0.45
3,705,719,0.45
3,720,734,0.37
3,735,749,0.37
3,750,764,0.37
3,765,779,0.37
3,780,794,0.16
3,795,809,0.16
3,810,824,0.16
3,825,839,0.16
3,840,854,0.08
3,855,869,0.08
3,870,884,0.08
3,885,899,0.08
3,900,914,0.06
3,915,929,0.06
3,930,944,0.06
3,945,959,0.06
3,960,974,0.04
3,975,989,0.04
3,990,1004,0.04
3,1005,1019,0.04
3,1020,1034,0.01
3,1035,1049,0.01
3,1050,1064,0.01
3,1065,1079,0.01
3,1080,1094,0.15
3,1095,1109,0.15
3,1110,1124,0.15
3,1125,1139,0.15
3,1140,1154,0.06
3,1155,1169,0.06
3,1170,1184,0.06
3,1185,1199,0.06
3,1200,1214,0.05
3,1215,1229,0.05
3,1230,1244,0.05
3,1245,1259,0.05
3,1260,1274,0.11
3,1275,1289,0.11
3,1290,1304,0.11
3,1305,1319,0.11
3,1320,1334,0.07
3,1335,1349,0.07
3,1350,1364,0.07
3,1365,1379,0.07
3,1380,1394,0.07
3,1395,1409,0.07
3,1410,1424,0.07
3,1425,1439,0.07
3,0,14,0.02
3,15,29,0.02
3,30,44,0.02
3,45,59,0.02
3,60,74,0.02
3,75,89,0.02
3,90,104,0.02
3,105,119,0.02
3,120,134,0.01
3,135,149,0.01
3,150,164,0.01
3,165,179,0.01
3,180,194,0.02
3,195,209,0.02
3,210,224,0.02
3,225,239,0.02
3,240,254,0.01
3,255,269,0.01
3,270,284,0.01
3,285,299,0.01
3,300,314,0.01
3,315,329,0.01
3,330,344,0.01
3,345,359,0.01
3,360,374,0.02
3,375,389,0.02
3,390,404,0.02
3,405,419,0.02
3,420,434,0.22
3,435,449,0.22
3,450,464,0.22
3,465,479,0.22
3,480,494,0.25
3,495,509,0.25
3,510,524,0.25
3,525,539,0.25
3,540,554,0.07
3,555,569,0.07
3,570,584,0.07
3,585,599,0.07
3,600,614,0.04
3,615,629,0.04
3,630,644,0.04
3,645,659,0.04
3,660,674,0.03
3,675,689,0.03
3,690,704,0.03
3,705,719,0.03
3,720,734,0.04
3,735,749,0.04
3,750,764,0.04
3,765,779,0.04
3,780,794,0.15
3,795,809,0.15
3,810,824,0.15
3,825,839,0.15
3,840,854,0.01
3,855,869,0.01
3,870,884,0.01
3,885,899,0.01
3,900,914,0.01
3,915,929,0.01
3,930,944,0.01
3,945,959,0.01
3,960,974,0.03
3,975,989,0.03
3,990,1004,0.03
3,1005,1019,0.03
3,1020,1034,0.02
3,1035,1049,0.02
3,1050,1064,0.02
3,1065,1079,0.02
3,1080,1094,0.04
3,1095,1109,0.04
3,1110,1124,0.04
3,1125,1139,0.04
3,1140,1154,0.06
3,1155,1169,0.06
3,1170,1184,0.06
3,1185,1199,0.06
3,1200,1214,0.06
3,1215,1229,0.06
3,1230,1244,0.06
3,1245,1259,0.06
3,1260,1274,0.05
3,1275,1289,0.05
3,1290,1304,0.05
3,1305,1319,0.05
3,1320,1334,0.08
3,1335,1349,0.08
3,1350,1364,0.08
3,1365,1379,0.08
3,1380,1394,0.07
3,1395,1409,0.07
3,1410,1424,0.07
3,1425,1439,0.07
3,0,14,0.06
3,15,29,0.06
3,30,44,0.06
3,45,59,0.06
3,60,74,0.04
3,75,89,0.04
3,90,104,0.04
3,105,119,0.04
3,120,134,0.03
3,135,149,0.03
3,150,164,0.03
3,165,179,0.03
3,180,194,0.04
3,195,209,0.04
3,210,224,0.04
3,225,239,0.04
3,240,254,0.03
3,255,269,0.03
3,270,284,0.03
3,285,299,0.03
3,300,314,0.04
3,315,329,0.04
3,330,344,0.04
3,345,359,0.04
3,360,374,0.22
3,375,389,0.22
3,390,404,0.22
3,405,419,0.22
3,420,434,0.16
3,435,449,0.16
3,450,464,0.16
